MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,RoomsPerBedroom,PopulationPerRoom,OccupancyRate,IncomePerPerson,DistanceFromCenter
2.96,19.0,5.0701754385964914,1.067251461988304,866.0,2.5321637426900585,40.95,-124.11,0.817,4.750680480184318,170.8027344783534,0.4994232002291035,34.18013852866035,6.278445930323839
2.5893,18.0,4.766949152542373,1.0254237288135593,1248.0,2.6440677966101696,40.95,-124.09,0.996,4.648755797081124,261.8026117462966,0.5546665503099504,20.747596137221475,6.263513335181782
3.5076,25.0,5.188720173535792,1.0281995661605206,1298.0,2.8156182212581347,40.93,-124.11,0.736,5.046408594104722,250.15797854396817,0.5426420358871327,27.023112459920558,6.265174802030662
2.7639,17.0,4.652661064425771,0.9215686274509804,948.0,2.6554621848739495,40.93,-124.11,0.902,5.048626740547883,203.75432104738553,0.5707403950907157,29.155063260384953,6.265174802030662
2.3147,18.0,4.626865671641791,1.0298507462686568,941.0,2.808955223880597,40.94,-124.08,0.701,4.492749260663761,203.3773753990834,0.6070966429823385,24.598299655049633,6.249393834605075
2.8182,12.0,5.404761904761905,1.0627705627705628,1153.0,2.4956709956709955,40.92,-124.09,1.269,5.085534929700332,213.33035700495594,0.4617540194912466,24.442324350006654,6.243572478957861
5.0329,14.0,8.022099447513812,1.198895027624309,516.0,2.850828729281768,40.94,-124.05,1.656,6.691238658459922,64.3223060314481,0.3553718565273375,97.5368215164015,6.227045631758283
1.8993,17.0,4.699367088607595,1.0917721518987342,823.0,2.6044303797468356,40.95,-124.1,0.784,4.304343883557486,175.1299290632609,0.554208636276142,23.07776424899421,6.2709761042440535
2.9911,23.0,5.434108527131783,1.062015503875969,1019.0,2.6330749354005167,40.81,-124.07,1.197,5.116783503174657,187.51922369475056,0.48454579766085415,29.35328750799481,6.156024634453628
3.8095,28.0,5.874581939799331,1.060200668896321,1658.0,2.772575250836121,40.72,-124.02,1.199,5.541004237349316,282.23280137340873,0.4719612063100481,22.976477670098625,6.05939958246689
3.9659,33.0,5.322314049586777,1.0661157024793388,334.0,2.760330578512397,40.73,-124.1,1.118,4.992243379368613,62.75464659423565,0.5186334429275674,118.73952060257629,6.126825711573644
4.0357,17.0,6.472843450479234,1.0798722044728437,873.0,2.7891373801916934,40.74,-124.17,1.289,5.994077289508308,134.87115389206753,0.43089825524622216,46.227949546130645,6.186883003581043
2.8446,18.0,5.131212723658051,0.9920477137176938,1375.0,2.7335984095427435,40.72,-124.14,1.005,5.172339475577642,267.96778969864465,0.5327391445301086,20.68799998495418,6.151034652804352
4.2054,23.0,5.321100917431193,1.073394495412844,320.0,2.9357798165137616,40.67,-124.14,1.306,4.95726033896259,60.13791973270129,0.551724034244966,131.4187495893164,6.119114094376733
3.5363,21.0,5.8580246913580245,1.0864197530864197,2907.0,2.990740740740741,40.73,-124.19,0.901,5.3920404914172755,496.2422756678096,0.5105373206458947,12.164774677617897,6.195875345744128
1.6528,32.0,4.544776119402985,1.2350746268656716,620.0,2.3134328358208953,40.75,-124.21,0.581,3.679755328778163,136.42033123099444,0.509031086682815,26.658064473132153,6.224035933379555
2.5179,36.0,5.051612903225807,1.135483870967742,1194.0,2.567741935483871,40.69,-124.27,0.79,4.448859718333771,236.3601064676673,0.5083013042315426,21.087939680830868,6.232517252282572
3.0536,35.0,5.318435754189944,0.994413407821229,480.0,2.6815642458100557,40.62,-124.18,1.07,5.348309228385664,90.2520838706691,0.5042015858696597,63.616666534131944,6.118517410288215
2.8958,32.0,5.758122743682311,1.1155234657039712,706.0,2.5487364620938626,40.62,-124.17,0.864,5.161807670483092,122.60938309542375,0.44263315196903874,41.01699710904108,6.110737541410198
2.5804,43.0,5.4781491002570695,1.025706940874036,910.0,2.339331619537275,40.62,-124.13,0.921,5.340846923334704,166.11446991153036,0.4270294856337541,28.35604392488347,6.0796829933804855
2.4519,39.0,4.527397260273973,0.9691780821917808,642.0,2.1986301369863015,40.6,-124.16,0.851,4.671373271939945,141.80329696931716,0.48562772934697657,38.191588725558276,6.090394346838301
2.0938,39.0,5.59433962264151,1.1226415094339623,539.0,2.542452830188679,40.59,-124.15,0.796,4.98318883850406,96.34736894971145,0.454468721460903,38.8460110596549,6.076333376305158
4.025,27.0,5.242009132420091,0.9406392694063926,521.0,2.3789954337899544,40.6,-124.14,1.281,5.5728096094888135,99.38935386213545,0.4538326660371482,77.25527816265782,6.074834919567771
1.5625,22.0,4.358638743455497,1.0602094240837696,826.0,2.162303664921466,40.59,-124.14,0.668,4.111107233474165,189.50866522984379,0.49609598227707796,18.916464868139872,6.068548862784247
2.178,17.0,5.111301369863014,1.0445205479452055,1544.0,2.643835616438356,40.59,-124.14,0.768,4.893437938085647,302.0756527932391,0.5172528301254093,14.106217607444158,6.068548862784247
3.4408,32.0,5.3201133144475925,0.963172804532578,937.0,2.6543909348441925,40.59,-124.05,0.952,5.523523677047476,176.12403505229798,0.4989349434909291,36.72145140157796,5.998783818408525
2.7644,24.0,6.204166666666667,1.1520833333333331,1370.0,2.8541666666666665,40.55,-124.09,0.973,5.3851671159489785,220.81930624806347,0.4600402213501322,20.17810217505248,6.004518240458594
2.3167,31.0,5.980645161290322,1.1774193548387095,883.0,2.8483870967741933,40.57,-123.96,0.926,5.079447740743015,147.6429095095459,0.4762674500307931,26.2366930620196,5.916727245699256
2.6987,25.0,5.349295774647888,1.0056338028169014,891.0,2.5098591549295777,40.58,-124.14,0.925,5.319322441570122,166.56394990510677,0.46919422508480785,30.28843992111286,6.062272783370932
2.1354,29.0,5.096085409252669,1.0676156583629892,1314.0,2.3380782918149468,40.57,-124.14,0.751,4.773328862315299,257.8449214703751,0.4587987926519129,16.251141540143728,6.056006712347664
2.4896,33.0,5.711864406779661,0.9915254237288136,573.0,2.4279661016949152,40.57,-124.11,0.741,5.760677950769246,100.31748985539495,0.4250741095567583,43.448516503580244,6.032643806823005
3.25,38.0,5.978021978021978,0.978021978021978,240.0,2.6373626373626373,40.55,-124.13,0.948,6.112353300852243,40.14705210775415,0.4411763967885071,135.41666610243055,6.0356944339487475
2.2357,30.0,5.152406417112299,1.0508021390374331,996.0,2.663101604278075,40.5,-124.1,0.723,4.903303221792863,193.30769470831456,0.5168654938724988,22.446787126057444,5.981062723295912
1.7574,42.0,4.722222222222222,1.0972222222222223,1300.0,2.5793650793650795,40.5,-124.1,0.575,4.30379354590968,275.2940593494933,0.5462183717251852,13.518461528062721,5.981062723295912
2.3947,38.0,5.5361596009975065,1.0623441396508728,1041.0,2.596009975062344,40.44,-124.09,0.705,5.211262700196379,188.03645252134348,0.46891883421781416,23.003842437076038,5.9360395298549
3.5345,52.0,4.513207547169811,0.8905660377358491,965.0,3.641509433962264,40.47,-124.1,0.55,5.067790919641552,213.81684225630167,0.8068560085143459,36.626942967225965,5.962441555269107
2.6094,34.0,6.367088607594937,1.3481012658227849,443.0,2.8037974683544302,40.45,-124.03,0.713,4.7230011913887875,69.57652982794065,0.44035778372114326,58.90293440428231,5.895154561162921
2.3571,52.0,6.008130081300813,1.067750677506775,907.0,2.4579945799457996,40.58,-124.26,1.114,5.626898283437902,150.96208583445662,0.4091113437248147,25.98787207719088,6.156204618106841
3.0806,52.0,6.1931034482758625,1.0413793103448277,1152.0,2.6482758620689655,40.54,-124.23,1.067,5.94701415684071,186.01333299339277,0.4276168574560753,26.74131942123149,6.107920538120973
3.0147,52.0,6.7407407407407405,1.1111111111111112,806.0,2.9851851851851854,40.54,-124.35,0.946,6.066661206671581,119.57141083281267,0.44285707715856554,37.40322576004563,6.20290232874901
1.725,31.0,5.158774373259053,1.2590529247910864,917.0,2.554317548746518,40.24,-123.68,0.543,4.097341878438641,177.755365111136,0.4951402927886797,18.811341309911295,5.4907980567491315
2.087,33.0,6.1419753086419755,1.2160493827160497,1221.0,2.5123456790123457,40.12,-123.82,0.824,5.05075726790519,198.79594753272008,0.4090451595323459,17.092547078548282,5.526793220304148
1.9625,35.0,5.104477611940299,1.1865671641791045,900.0,2.2388059701492535,40.11,-123.75,1.015,4.301883166966388,176.31575493229363,0.43859640530421296,21.805555531327162,5.4650997520630815
1.8793,38.0,5.744588744588745,1.1341991341991342,784.0,3.393939393939394,33.12,-115.52,0.608,5.064881030581993,136.47623848831117,0.5908062272221263,23.970663234731298,5.345725703774941
2.163,18.0,4.383399209486166,1.1185770750988142,1006.0,3.9762845849802377,33.13,-115.52,0.534,3.9187244118824167,229.50220192600804,0.9071233277707829,21.500994014412527,5.338887271707471
2.101,21.0,4.413793103448276,0.9396551724137931,890.0,3.836206896551724,33.12,-115.51,0.467,4.6972427075215215,201.64057931580624,0.8691404280853717,23.60674154650928,5.353021698069233
1.0,33.0,4.140939597315437,1.251677852348993,777.0,2.6073825503355703,33.19,-115.46,0.4,3.30830834885821,187.6385284308902,0.6296594913788262,12.870012853449147,5.342365515387365
1.6552,32.0,4.865853658536586,1.275609756097561,1069.0,2.607317073170732,33.24,-115.51,0.433,3.8145285584001747,219.6941904387879,0.5358394888750925,15.483629545852542,5.271740632846042
2.4511,37.0,4.992957746478873,1.3169014084507042,390.0,2.7464788732394365,33.2,-115.6,0.725,3.791440971205252,78.10999846033882,0.5500704116925268,62.84871778756739,5.232646682129423
2.0463,17.0,4.649769585253456,1.064516129032258,745.0,3.4331797235023043,33.04,-115.62,0.612,4.367961264729029,160.22295860418035,0.7383546479455316,27.467114057091123,5.329064767855614
2.2969,20.0,4.873913043478261,1.0608695652173914,766.0,3.3304347826086955,33.04,-115.62,0.62,4.594257964428968,157.16321485500498,0.6833183254565434,29.985639647538328,5.329064767855614
3.3472,31.0,5.607142857142857,1.0892857142857142,152.0,2.7142857142857144,33.04,-115.6,0.917,5.147536257999501,27.10827542018018,0.4840763467889318,220.210524867036,5.3433367196911785
3.4038,29.0,5.881443298969073,1.134020618556701,684.0,3.525773195876289,32.99,-115.41,1.078,5.186359062937918,116.29796445065283,0.5994740435600662,49.76315782198369,5.514932393057965
3.1979,17.0,5.461038961038961,0.948051948051948,473.0,3.0714285714285716,32.96,-115.59,1.135,5.760267896703725,86.61353943105223,0.5624255807211185,67.60887934966411,5.406684131702166
1.4583,32.0,4.681159420289855,1.107246376811594,1307.0,3.7884057971014498,32.98,-115.52,0.586,4.227744872848218,279.2042747210682,0.8092877528146906,11.157612845326998,5.442490909500915
2.2054,21.0,4.120253164556962,1.0348101265822784,1244.0,3.9367088607594938,32.98,-115.52,0.664,3.9816475284384745,301.92312180667705,0.9554529171097376,17.72829580568465,5.442490909500915
1.7159,25.0,4.56283185840708,1.1221238938053095,2082.0,3.684955752212389,32.99,-115.53,0.622,4.0662424330804825,456.29547796472264,0.8076026158667655,8.241594616598658,5.428349961083939
1.9088,20.0,4.422712933753943,0.9053627760252366,1104.0,3.4826498422712935,32.99,-115.51,0.637,4.885012025962326,249.62048564215837,0.7874463269468719,17.289855056802665,5.442692284154964
1.5372,23.0,3.760309278350515,0.961340206185567,1148.0,2.9587628865979383,32.99,-115.54,0.694,3.9115240813100702,305.29395582312895,0.7868400923276521,13.390243890775047,5.421192239719965
1.9464,27.0,3.971128608923885,1.036745406824147,1121.0,2.942257217847769,32.98,-115.54,0.606,3.830376052219555,282.2874371767921,0.740911908600504,17.363068673181917,5.428184899208944
4.3523,17.0,6.681102362204724,1.0551181102362204,911.0,3.5866141732283463,32.99,-115.54,0.96,6.33208355093574,136.35472325627595,0.5368296191191967,47.77497250518663,5.421192239719965
3.2593,24.0,5.422832980972516,1.120507399577167,1447.0,3.059196617336152,32.98,-115.55,0.808,4.8396183223783655,266.83464864998484,0.5641324495771349,22.524533502056297,5.421045406561365
3.0091,41.0,5.648837209302326,1.055813953488372,1188.0,2.7627906976744185,32.97,-115.54,0.708,5.350215196932744,210.30873181031095,0.4890900739774673,25.329124557803766,5.43518696090576
2.4063,35.0,4.977987421383648,1.069182389937107,933.0,2.9339622641509435,32.97,-115.53,0.707,4.655877998325873,187.4251044844073,0.5893871210201488,25.790996756922834,5.442326276510811
5.4349,33.0,6.294444444444444,1.0138888888888888,952.0,2.6444444444444444,32.98,-115.55,1.43,6.208213054913152,151.24445964342212,0.4201234990095059,57.089285654317976,5.421045406561365
3.8177,21.0,5.140142517814727,1.1401425178147269,1164.0,2.7648456057007125,32.96,-115.56,1.072,4.508329379152774,226.45282100894747,0.5378926864820605,32.79810993745866,5.427965300183855
1.5217,34.0,4.374509803921568,1.068627450980392,1568.0,3.074509803921569,32.97,-115.53,0.603,4.093574150967309,358.4400794242759,0.7028236851456391,9.704719381565868,5.442326276510811
1.975,24.0,4.032418952618454,0.912718204488778,1416.0,3.5311720698254363,32.97,-115.52,0.664,4.418027946368288,351.1539017855815,0.8756955156747669,13.94774010314425,5.4494745893526355
1.9911,10.0,5.57566765578635,1.1483679525222552,1376.0,4.083086053412463,32.97,-115.52,0.675,4.855292929628638,246.78654434961925,0.7323042859039146,14.470203477855955,5.4494745893526355
6.2558,16.0,6.140540540540541,1.0594594594594595,481.0,2.6,32.76,-115.39,1.463,5.795912896714868,78.33185344067527,0.4234154240036501,130.05821178782077,5.689526632330677
3.3182,19.0,6.283236994219653,0.9884393063583816,649.0,3.7514450867052025,32.86,-115.4,1.138,6.356718715132526,103.29069193257617,0.5970560227316541,51.12788898131296,5.612182757181023
2.3594,23.0,5.301818181818182,1.069090909090909,866.0,3.149090909090909,32.81,-115.37,0.743,4.959179034781515,163.34016123556628,0.5939642226747865,27.244803663689602,5.668588827918284
1.9375,14.0,4.888888888888889,1.0344827586206895,867.0,3.32183908045977,32.82,-115.37,0.809,4.725921357535282,177.34087281663963,0.6794669456576231,22.347174138007873,5.661592823578891
3.5735,30.0,4.782089552238806,0.9611940298507464,1130.0,3.373134328358209,32.82,-115.37,0.711,4.975150103492903,236.29832761551825,0.7053681421358754,31.623893777323985,5.661592823578891
1.9939,38.0,5.0588235294117645,1.053475935828877,1175.0,3.141711229946524,32.82,-115.38,0.658,4.802025898584553,232.26739594714266,0.6210358180404884,16.969361687685648,5.654447391213404
1.8958,35.0,5.240663900414938,1.0871369294605808,950.0,3.9419087136929463,32.81,-115.38,0.675,4.820606252801119,181.2747080861404,0.7521772119756864,19.955789452678115,5.661452225357029
1.7604,32.0,4.384615384615385,1.1301775147928994,623.0,3.686390532544378,32.81,-115.37,0.686,3.8795777191170973,142.0876868922819,0.840755543741313,28.256821784499483,5.668588827918284
3.2396,33.0,5.46,1.076,825.0,3.3,32.85,-115.57,0.623,5.074344726445421,151.09887342511476,0.604395493700459,39.267878740281354,5.498897644073772
1.7411,17.0,4.223577235772358,1.0406504065040652,728.0,2.959349593495935,32.85,-115.57,0.635,4.058589849948816,172.36569547453215,0.7006735588395616,23.916208758356856,5.498897644073772
1.9531,29.0,4.190972222222222,1.0451388888888888,804.0,2.7916666666666665,32.84,-115.57,0.611,4.009962940633466,191.84088214567186,0.6661141741169161,24.29228852699964,5.50604588611465
3.5282,31.0,5.26056338028169,1.017605633802817,959.0,3.3767605633802815,32.83,-115.57,0.675,5.169545092903784,182.29983147714046,0.6419008150603537,36.79040663525505,5.513202998257919
4.875,20.0,6.483870967741935,1.1048387096774193,862.0,3.475806451612903,32.85,-115.59,0.908,5.8686078269535,132.94525312784654,0.5360695690638974,56.55452429634046,5.484921084208961
4.1293,3.0,5.221153846153846,1.016025641025641,1005.0,3.2211538461538463,32.87,-115.6,0.832,5.138796204087017,192.48615097871144,0.616942791598434,41.08756214817158,5.463622360668799
3.3583,19.0,5.10377358490566,0.981132075471698,457.0,4.311320754716981,32.87,-115.49,1.028,5.201917774968422,89.54157210460879,0.8447318123076301,73.48577664445125,5.541047491224028
3.1667,23.0,5.225531914893617,1.0,569.0,2.421276595744681,32.8,-115.64,1.25,5.225526689366928,108.88841564431785,0.46335496018858663,55.653778461065414,5.486291944473977
2.1792,18.0,4.559766763848397,0.9912536443148688,1161.0,3.3848396501457727,32.79,-115.69,0.552,4.599995359416446,254.61823060482536,0.74232720292952,18.770025823626156,5.459283405356426
1.625,19.0,6.8545454545454545,1.2545454545454546,198.0,3.6,32.75,-115.64,1.125,5.463763760768017,28.885937430433533,0.5251988623715188,82.07070665620856,5.5226560005128
4.475,5.0,5.629370629370629,1.0,458.0,3.202797202797203,32.81,-115.58,0.963,5.629365000005629,81.35899175858904,0.5689439983118115,97.70742336745104,5.520587043059826
2.5664,34.0,5.62043795620438,1.1532846715328466,1013.0,3.697080291970803,32.82,-115.55,0.675,4.873413495837665,180.23503286727336,0.6577920907564722,25.334649530765397,5.534328260954536
3.6597,10.0,5.412935323383085,1.0099502487562189,533.0,2.6517412935323383,32.81,-115.58,0.875,5.359600604533393,98.46781269114857,0.4898896153788486,68.6622888017593,5.520587043059826
1.7188,17.0,3.485981308411215,0.9953271028037384,1595.0,3.726635514018691,32.8,-115.57,0.699,3.5023438990535474,457.54678563671297,1.0690345458801702,10.776175541833117,5.5347272109834025
1.1853,16.0,3.996941896024465,1.097859327217125,961.0,2.9388379204892967,32.8,-115.57,0.726,3.640665207527793,240.43375774916694,0.735271430425587,12.33402704231631,5.5347272109834025
1.875,16.0,4.436647173489279,1.1578947368421053,1184.0,2.3079922027290447,32.8,-115.57,0.938,3.8316465225005625,266.8681296558214,0.520210779056182,15.836148635273522,5.5347272109834025
2.6172,21.0,5.2719665271966525,1.0292887029288702,805.0,3.368200836820084,32.8,-115.48,0.885,5.12194624331239,152.69441548097993,0.638888767702845,32.51180120184869,5.597671596297878
2.2417,18.0,5.15015015015015,1.012012012012012,1166.0,3.5015015015015014,32.77,-115.52,0.792,5.089015742901359,226.40112222065673,0.6798832499118821,19.225557444918042,5.5910726430623345
1.735,14.0,4.599397590361446,0.9789156626506024,1453.0,4.376506024096385,32.73,-115.53,0.612,4.69845673880727,315.9108677914813,0.951538758408076,11.940812104651883,5.612886895350739
2.3571,17.0,4.612403100775194,1.065891472868217,1113.0,4.313953488372093,32.73,-115.52,0.631,4.327268667507942,241.30583003621499,0.9352939148690502,21.177897555096227,5.619818262186073
2.1136,23.0,4.1625,0.8875,580.0,3.625,32.8,-115.55,0.61,4.690135560410636,139.33930586443103,0.8708706616526939,36.44137924751487,5.548650403476514
1.2083,22.0,4.00709219858156,1.148936170212766,692.0,4.907801418439717,32.79,-115.55,0.536,3.487651285439313,172.69376221270713,1.2247784554092704,17.460982633726903,5.555824628261773
1.6607,30.0,4.043010752688172,1.043010752688172,733.0,3.940860215053763,32.79,-115.54,0.561,3.876284943355673,181.300487071954,0.9747338014621182,22.656207336076115,5.562791142942542
1.275,23.0,4.541114058355437,1.0689655172413792,1370.0,3.6339522546419096,32.79,-115.54,0.604,4.2481349837546185,301.6880176773466,0.8002334686401766,9.306569336272576,5.562791142942542
1.6351,23.0,4.9950248756218905,1.099502487562189,697.0,3.4676616915422884,32.79,-115.55,0.596,4.542982293486693,139.53881668595403,0.694222968586836,23.459110439800416,5.555824628261773
4.5714,33.0,5.649289099526066,1.009478672985782,1066.0,5.052132701421801,32.8,-115.57,0.686,5.5962385877636525,188.69627532305864,0.8942951437111785,42.88367725808285,5.5347272109834025
2.1979,25.0,3.735042735042735,1.0683760683760684,1193.0,3.398860398860399,32.8,-115.56,0.639,3.4959967277470634,319.40723713810814,0.9099921285985987,18.423302583048365,5.541684157365885
1.5987,28.0,4.211586901763225,1.0478589420654911,1335.0,3.36272040302267,32.8,-115.56,0.594,4.019226933574298,316.9825802379878,0.798444786493672,11.975280889906156,5.541684157365885
1.3882,15.0,3.9295302013422817,1.1006711409395973,1024.0,3.436241610738255,32.8,-115.56,0.694,3.5701187076360523,260.59088159173126,0.8744660456098364,13.556640611761093,5.541684157365885
1.3373,18.0,2.745920745920746,1.020979020979021,1377.0,3.2097902097902096,32.79,-115.56,0.583,2.689495082663492,501.47095489724984,1.168929964795454,9.711692077188314,5.548867388936235
3.2083,34.0,5.471264367816092,1.0632183908045978,1627.0,3.1168582375478926,32.78,-115.56,0.762,5.145941105979716,297.37179438792833,0.5696777670266826,19.71911492334412,5.556059331936621
1.1707,20.0,3.0925684485006517,1.0886571056062582,2283.0,2.9765319426336374,32.79,-115.56,0.625,2.8407159534980404,738.2210935010207,0.9624786095189318,5.127901881240517,5.548867388936235
1.6667,50.0,4.711678832116788,1.010948905109489,864.0,3.153284671532847,32.79,-115.57,0.681,4.660645209325677,183.37408966343875,0.6692485024213094,19.29050923693228,5.541919459898357
3.0603,46.0,5.353944562899787,1.044776119402985,1583.0,3.375266524520256,32.78,-115.56,0.708,5.124484891054258,295.6697974236818,0.6304260072999612,19.332280467888637,5.556059331936621
4.6154,35.0,6.204188481675392,1.057591623036649,615.0,3.2198952879581153,32.78,-115.56,0.862,5.866331086785953,99.12656630111886,0.5189872581210412,75.04715434951682,5.556059331936621
5.128,25.0,6.045180722891566,0.9066265060240964,1135.0,3.4186746987951806,32.78,-115.57,0.996,6.667766731898488,187.75283391432941,0.5655205840793054,45.18061670028139,5.5491204077763605
3.1597,29.0,6.4,1.1551020408163266,848.0,3.4612244897959186,32.78,-115.56,0.762,5.540631245743268,132.49997929687822,0.5408162420280744,37.260613163607765,5.556059331936621
2.8025,5.0,4.947761194029851,1.1305970149253732,1767.0,3.296641791044776,32.78,-115.55,0.843,4.376233753034172,357.131149539104,0.6662894580953432,15.860215044787655,5.563007576841869
5.7843,5.0,5.923990498812351,0.9833729216152018,1416.0,3.3634204275534443,32.78,-115.58,1.101,6.024148463365934,239.02802701251028,0.5677625344715209,40.84957624233787,5.542190839370297
6.3814,8.0,7.606271777003484,1.069686411149826,1000.0,3.484320557491289,32.79,-115.59,1.599,7.110742538165769,131.47043621987393,0.4580851436232541,63.813999936186,5.52805167305806
1.6635,14.0,3.740576496674058,1.124168514412417,762.0,1.689578713968958,32.79,-115.58,0.644,3.327413213681737,203.71186018135805,0.45168926869480724,21.8307086327681,5.5349808762090635
3.6042,34.0,5.538461538461538,1.0,621.0,2.985576923076923,32.79,-115.57,0.736,5.538456000005539,112.12497975521198,0.5390624026692884,58.03864724953519,5.541919459898357
4.0375,29.0,6.447222222222222,1.0194444444444444,1173.0,3.2583333333333333,32.78,-115.57,0.864,6.32424447758035,181.93879125464676,0.5053855312629076,34.42028982572865,5.5491204077763605
6.2715,20.0,6.90990990990991,1.0585585585585586,871.0,3.923423423423423,32.78,-115.57,0.972,6.527653407918908,126.05082921559055,0.5677965279981556,72.00344423420958,5.5491204077763605
4.3021,15.0,5.101083032490974,1.0072202166064983,803.0,2.898916967509025,32.78,-115.57,0.875,5.064511100825896,157.41752044964392,0.568294297652144,53.57534239903444,5.5491204077763605
4.4821,15.0,6.908108108108108,1.172972972972973,653.0,3.5297297297297296,32.76,-115.56,1.403,5.889395900745431,94.52659038543098,0.5109545426239512,68.63859101280461,5.570469217220398
2.5769,30.0,6.3175675675675675,1.195945945945946,649.0,4.385135135135135,32.69,-115.59,0.944,5.2824814587160684,102.72939550379621,0.6941175371878123,39.705701017402625,5.600626331045486
1.899,17.0,5.50561797752809,1.0926966292134832,1691.0,4.75,32.69,-115.49,0.64,5.038555800190578,307.1407605397394,0.8627549453363467,11.230041388982825,5.669444002721969
1.6838,19.0,4.350746268656716,0.8432835820895522,531.0,3.962686567164179,32.7,-115.4,0.958,5.159285917306965,122.04799939205502,0.9108059656123508,31.70998110789081,5.725037231319982
1.375,25.0,3.857142857142857,0.9518272425249168,2185.0,3.629568106312292,32.67,-115.49,0.701,4.052351763497799,566.4813346159502,0.9409988947108808,6.292906175609654,5.683883118080461
1.4828,24.0,4.248322147651007,0.9228187919463088,1083.0,3.634228187919463,32.67,-115.49,0.731,4.603631374974,254.92411061028042,0.8554500356049678,13.691597401946813,5.683883118080461
2.3319,15.0,5.488745980707395,1.0707395498392285,2097.0,3.3713826366559485,32.68,-115.48,0.912,5.126121338667458,382.05441193970586,0.6142353889705882,11.120171668516848,5.683583315127879
1.5931,18.0,3.92965367965368,0.988095238095238,3565.0,3.858225108225109,32.68,-115.5,0.884,3.976994879799268,907.2043959634088,0.9818229393543388,4.468723701411298,5.669744553328663
2.1776,35.0,4.545263157894737,1.0357894736842106,1694.0,3.566315789473684,32.67,-115.5,0.755,4.3882071455317195,372.69561045372166,0.7846223377973087,12.854781574465889,5.676977126957622
1.1311,29.0,3.8753180661577606,1.1195928753180662,1302.0,3.312977099236641,32.67,-115.49,0.847,3.461360544739332,335.97233615421663,0.854891440595971,8.687403987183252,5.683883118080461
2.625,11.0,4.943201376936317,1.0499139414802066,2644.0,4.550774526678141,32.68,-115.51,0.727,4.708192236951329,534.8759363638861,0.9206126271323339,9.928139179301008,5.662838978816191
2.0625,6.0,4.720538720538721,0.9781144781144782,2807.0,4.725589225589226,32.67,-115.52,0.677,4.826156855874058,594.6353947170384,1.001069688075822,7.3477021705209475,5.663192853859036
0.922,15.0,6.287671232876712,1.3013698630136987,160.0,2.191780821917808,33.36,-115.91,0.675,4.831575234684293,25.446619046616142,0.3485838225563855,57.62499963984375,4.897972774526218
5.3374,2.0,6.0,1.125,30.0,1.875,33.26,-115.8,0.475,5.333328592596807,4.9999991666668056,0.31249994791667535,1779.1332740288908,5.046546868899571
0.8571,21.0,1.6296296296296295,1.2222222222222223,64.0,2.3703703703703702,32.79,-114.65,0.25,1.3333322424251348,39.27270317356851,1.454544561984019,133.92187290747074,6.216060432460417
1.275,19.0,4.2269736842105265,1.3486842105263157,1431.0,2.3536184210526314,32.8,-114.55,0.561,3.13414401761029,338.5399977306153,0.5568092067937751,8.909853243249577,6.286757614223734
0.8585,15.0,4.826666666666667,1.26,949.0,3.1633333333333336,32.76,-114.63,0.45,3.830684790461807,196.61598136409225,0.6553866045469742,9.046364584777276,6.250657669397685
1.2049,17.0,4.3375,1.20625,775.0,2.421875,32.74,-114.66,0.44,3.59585194126264,178.6743103920898,0.5583572199752806,15.54709675413278,6.240631322230152
2.1212,16.0,5.330532212885154,1.112044817927171,1501.0,2.1022408963585435,37.35,-118.18,1.083,4.793446571132429,281.58533866213037,0.39437722501698935,14.131912049212582,1.363538521641391
4.1576,19.0,5.788235294117647,0.9529411764705882,1225.0,2.8823529411764706,37.4,-118.43,1.415,6.074067700052414,211.63614229863396,0.49796739364384457,33.939591809028904,1.1672434621791585
3.2132,19.0,6.7218045112781954,1.2982456140350878,1134.0,2.8421052631578947,37.39,-118.6,1.66,5.17760218945314,168.7046728884547,0.4228187290437461,28.335096976776807,1.0213409323042002
3.0817,20.0,5.437037037037037,1.048148148148148,721.0,2.6703703703703705,37.25,-118.45,1.188,5.187274202953941,132.60896743568037,0.49114432383585327,42.74202490604435,1.0767224804934645
4.337,26.0,5.994263862332696,1.001912045889101,1385.0,2.6481835564053537,37.37,-118.45,1.397,5.982818456080055,231.05418792939702,0.4417862101900517,31.314079399773224,1.134433470944857
4.375,21.0,6.35,1.071153846153846,1413.0,2.7173076923076924,37.35,-118.42,1.804,5.9281811801540165,222.5196499969055,0.4279224038402029,30.962491131661363,1.150063172177947
1.7388,18.0,4.905376344086021,1.118279569892473,1425.0,3.064516129032258,37.36,-118.42,0.544,4.386534538964307,290.4975295566194,0.6247258700142352,12.202105254595013,1.155066794605403
1.9722,34.0,4.28695652173913,1.0765217391304347,1172.0,2.0382608695652173,37.36,-118.4,1.161,3.982225703102134,273.3873601631919,0.4754562785446815,16.82764503683648,1.1723887154011643
1.8325,25.0,4.279220779220779,1.07012987012987,1477.0,1.9181818181818184,37.37,-118.39,1.058,3.9987826710404657,345.1562167616732,0.44825482696321195,12.40690588191814,1.1860384901005532
2.3261,38.0,4.578282828282828,1.0353535353535352,902.0,2.2777777777777777,37.36,-118.39,0.984,4.421946948558557,197.0170556984258,0.4975178174202671,25.78824830843875,1.1810814112498778
